MILES_id,source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,phot_variable_flag,non_single_star,has_xp_continuous,phot_bp_n_obs,phot_rp_n_obs,namecsv,SIMBAD,bestfitFLAG,ratioT,chiT,rchi2
622052899598187392,622052899598187392,  3.4907143,  3.5431592,  3.4167209,  0.1264384,NOT_AVAILABLE,      0,True, 20, 21,s0371.csv,SAT,  0,   1.04,   0.05,   3.82
745776957342208512,745776957342208512,  6.4330225,  6.3467231,  5.7640638,  0.5826592,NOT_AVAILABLE,      0,True, 50, 45,s0372.csv,DMS,  0,   0.97,   0.07,   4.72
823773494718931968,823773494718931968,  5.9611735,  6.7883940,  5.0660911,  1.7223029,NOT_AVAILABLE,      0,True, 54, 56,s0373.csv,VAR,  0,   1.02,   0.06,   1.97
622506379425186048,622506379425186048,  7.7439008,  8.0213652,  7.2916331,  0.7297320,NOT_AVAILABLE,      0,True, 30, 29,s0374.csv,OK,  0,   1.01,   0.03,   1.60
851658896305185024,851658896305185024,  8.2698507,  8.8148499,  7.5582795,  1.2565703,NOT_AVAILABLE,      0,True, 50, 45,s0376.csv,ChP,  0,   1.00,   0.02,   2.47
628852004626257152,628852004626257152,  5.8947101,  6.1722708,  5.4511871,  0.7210836,NOT_AVAILABLE,      0,True, 23, 22,s0377.csv,OK,  0,   1.02,   0.03,   1.76
741184091114529792,741184091114529792,  6.3150477,  6.6275616,  5.8221483,  0.8054132,NOT_AVAILABLE,      0,True, 27, 26,s0378.csv,OK,  1,   0.99,   0.04,   2.19
725469767850488064,725469767850488064,  5.7994523,  6.1302948,  5.2970972,  0.8331976,NOT_AVAILABLE,      1,True, 21, 18,s0379.csv,OK,  0,   1.00,   0.03,   1.61
804739952015901056,804739952015901056,  5.6076026,  5.8704991,  5.1839199,  0.6865792,NOT_AVAILABLE,      0,True, 51, 43,s0384.csv,Planet,  0,   1.01,   0.03,   1.42
1053778957742409984,1053778957742409984,  4.9112539,  4.8983765,  4.9332685, -0.0348921,NOT_AVAILABLE,      0,True, 45, 38,s0386.csv,WRONG,  0,   0.99,   0.04,   3.12
834571523536798848,834571523536798848,  6.2775269,  6.5874543,  5.7958035,  0.7916508,NOT_AVAILABLE,      0,True, 27, 26,s0387.csv,DMS,  0,   1.01,   0.03,   1.32
853820948481913472,853820948481913472,  8.0844603,  8.8716087,  7.2207060,  1.6509027,NOT_AVAILABLE,      0,True, 40, 44,s0388.csv,OK,  0,   1.02,   0.06,   2.07
834923367257321856,834923367257321856,  7.3559847,  7.6408038,  6.8972883,  0.7435155,NOT_AVAILABLE,      0,True, 41, 38,s0389.csv,OK,  0,   1.01,   0.03,   1.63
1072397056855672064,1072397056855672064,  4.5107999,  5.2590184,  3.6769543,  1.5820642,NOT_AVAILABLE,      0,True, 34, 34,s0391.csv,OK,  0,   1.02,   0.04,   1.04
3871997546595984000,3871997546595984000,  8.7598248,  8.8028727,  8.6421576,  0.1607151,NOT_AVAILABLE,      0,True, 22, 22,s0392.csv,OK,  1,   1.00,   0.04,   1.90
3989999608389935360,3989999608389935360,  8.4964724,  8.8747635,  7.9342647,  0.9404988,NOT_AVAILABLE,      0,True, 34, 34,s0393.csv,OK,  1,   1.01,   0.03,   2.43
777254360337133312,777254360337133312,  4.8665881,  5.1859307,  4.3900690,  0.7958617,NOT_AVAILABLE,      0,True, 26, 26,s0396.csv,Planet,  0,   1.01,   0.03,   1.24
762815470562110464,762815470562110464,  6.5511718,  7.6911216,  5.4755130,  2.2156086,NOT_AVAILABLE,      0,True, 21, 21,s0398.csv,VAR,  0,   0.98,   0.08,   2.48
778947814402602752,778947814402602752,  7.9126649,  8.9820414,  6.8778634,  2.1041780,NOT_AVAILABLE,      0,True, 27, 25,s0399.csv,OK,  1,   1.00,   0.06,   2.24
1060302738187761408,1060302738187761408,  6.9506850,  8.3601227,  5.7733979,  2.5867248,NOT_AVAILABLE,      0,True, 42, 42,s0400.csv,VAR,  0,   0.98,   0.15,   3.03
761871677268717952,761871677268717952,  9.6543779,  9.8906002,  9.2491560,  0.6414442,NOT_AVAILABLE,      0,True, 25, 25,s0401.csv,OK,  1,   1.00,   0.02,   1.87
765368158604525568,765368158604525568,  7.6914415,  8.0541401,  7.1431780,  0.9109621,NOT_AVAILABLE,      0,True, 28, 25,s0402.csv,OK,  0,   1.01,   0.03,   1.71
842361185463337728,842361185463337728,  6.3926582,  6.6237588,  5.9944744,  0.6292844,NOT_AVAILABLE,      0,True, 62, 55,s0406.csv,OK,  1,   1.01,   0.02,   1.76
4022846242663965952,4022846242663965952,  8.3929176,  8.9815435,  7.6615014,  1.3200421,NOT_AVAILABLE,      0,True, 37, 37,s0407.csv,OK,  0,   1.01,   0.03,   1.29
3545597177611374848,3545597177611374848,  7.3949904,  7.6823854,  6.9289589,  0.7534266,NOT_AVAILABLE,      0,True, 63, 60,s0408.csv,OK,  1,   1.01,   0.03,   1.60
3796826582305099520,3796826582305099520,  8.8753080,  9.2955790,  8.2924595,  1.0031195,NOT_AVAILABLE,      0,True, 26, 27,s0409.csv,Planet,  0,   1.00,   0.06,   2.03
790236569006916096,790236569006916096,  9.9510040, 10.3962498,  9.3360014,  1.0602484,NOT_AVAILABLE,      0,True, 57, 55,s0410.csv,OK,  1,   0.99,   0.03,   1.41
862759874936898816,862759874936898816,  5.7255063,  5.9232597,  5.3767791,  0.5464807,NOT_AVAILABLE,      0,True, 41, 39,s0412.csv,OK,  0,   1.01,   0.03,   1.78
3546664150566178560,3546664150566178560,  9.4077835,  9.8550739,  8.7868900,  1.0681839,NOT_AVAILABLE,      0,True, 47, 46,s0414.csv,OK,  1,   0.99,   0.03,   1.18
773579856901877248,773579856901877248,  8.2794247,  8.6275692,  7.7541523,  0.8734169,NOT_AVAILABLE,      0,True, 40, 37,s0415.csv,OK,  0,   1.02,   0.03,   1.62
4025850731201819392,4025850731201819392,  5.1109953,  5.4871893,  4.5811539,  0.9060354,NOT_AVAILABLE,      0,True, 24, 21,s0416.csv,OK,  0,   1.02,   0.03,   1.27
4024224519144742528,4024224519144742528,  5.5924153,  5.8510642,  5.2062016,  0.6448627,NOT_AVAILABLE,      0,True, 23, 19,s0417.csv,BIN,  0,   1.01,   0.03,   1.80
786420645182229504,786420645182229504,  3.3287191,  4.0535631,  2.6313531,  1.4222100,NOT_AVAILABLE,      0,True, 52, 51,s0418.csv,SAT,  0,   1.06,   0.12,   4.14
791249665893533568,791249665893533568,  9.7319536, 10.0392513,  9.2440910,  0.7951603,NOT_AVAILABLE,      0,True, 86, 82,s0419.csv,ChP,  0,   1.00,   0.02,   1.95
841920040781646080,841920040781646080,  4.8879147,  5.5138798,  4.1364779,  1.3774018,NOT_AVAILABLE,      0,True, 55, 51,s0420.csv,OK,  0,   1.02,   0.05,   1.47
4034171629042489088,4034171629042489088,  6.1985016,  6.6074219,  5.6057725,  1.0016494,NOT_AVAILABLE,      0,True, 29, 26,s0423.csv,ChP,  0,   1.02,   0.03,   2.33
3494239264355311616,3494239264355311616,  5.9087720,  6.5236936,  5.1564102,  1.3672833,NOT_AVAILABLE,      1,True, 57, 57,s0427.csv,OK,  0,   1.01,   0.04,   1.35
3575733210781078016,3575733210781078016,  5.3550773,  5.7311568,  4.8056283,  0.9255285,NOT_AVAILABLE,      0,True, 46, 39,s0428.csv,OK,  0,   1.02,   0.04,   1.61
3581838180373614720,3581838180373614720,  9.0763826,  9.1828680,  8.8767309,  0.3061371,NOT_AVAILABLE,      0,True, 50, 48,s0429.csv,OK,  1,   1.00,   0.05,   2.14
3489338019475637760,3489338019475637760,  3.9466290,  4.1181154,  3.6199741,  0.4981413,NOT_AVAILABLE,      0,True, 45, 44,s0431.csv,SAT,  0,   1.02,   0.04,   3.62
1575933490721033728,1575933490721033728,  8.4095621,  8.7863426,  7.8455944,  0.9407482,NOT_AVAILABLE,      0,True, 54, 51,s0432.csv,OK,  1,   1.00,   0.02,   1.71
3920615854833203328,3920615854833203328, 10.0210476, 10.2822046,  9.5888300,  0.6933746,NOT_AVAILABLE,      0,True, 43, 43,s0434.csv,OK,  1,   1.00,   0.02,   1.66
3473240378970537088,3473240378970537088, 10.0166874, 10.4587402,  9.4034328,  1.0553074,NOT_AVAILABLE,      0,True, 35, 36,s0435.csv,OK,  1,   0.99,   0.03,   1.45
3581001280225616128,3581001280225616128,  6.0030136,  6.2106419,  5.5691791,  0.6414628,NOT_AVAILABLE,      0,True, 27, 29,s0436.csv,BIN,  0,   2.14,   0.69,   1.13
1727087236841921024,1727087236841921024,  6.2169380,  6.4363847,  5.8354564,  0.6009283,NOT_AVAILABLE,      0,True, 27, 25,s0437.csv,OK,  0,   1.02,   0.03,   1.41
3699954179060804864,3699954179060804864,  9.5262346,  9.7676945,  9.1120262,  0.6556683,NOT_AVAILABLE,      0,True, 52, 50,s0441.csv,OK,  1,   1.00,   0.02,   2.04
3520548825260557312,3520548825260557312,  9.1155682,  9.6540279,  8.4191456,  1.2348824,NOT_AVAILABLE,      0,True, 46, 46,s0442.csv,OK,  0,   0.98,   0.04,   1.85
3501202540212450432,3501202540212450432,  9.1341619,  9.3349361,  8.7786169,  0.5563192,NOT_AVAILABLE,      2,True, 50, 50,s0444.csv,OK,  0,   1.00,   0.03,   2.04
3703185746813340032,3703185746813340032,  7.7456522,  8.5676250,  6.8580041,  1.7096210,NOT_AVAILABLE,      0,True, 51, 50,s0445.csv,OK,  0,   1.03,   0.05,   1.48
1521592327541035520,1521592327541035520,  7.5753045,  7.6029572,  7.4806781,  0.1222792,NOT_AVAILABLE,      0,True, 38, 34,s0446.csv,OK,  1,   1.00,   0.04,   2.06
3676091134604409728,3676091134604409728,  4.3003459,  4.9111753,  3.5624268,  1.3487484,NOT_AVAILABLE,      0,True, 44, 42,s0447.csv,DMS/Planet,  0,   1.00,   0.04,   0.92
3683687763520080384,3683687763520080384,  3.4332993,  3.5128007,  2.9142544,  0.5985463,NOT_AVAILABLE,      0,True, 21, 20,s0448.csv,SAT,  0,   1.05,   0.07,   3.40
1521686782461765888,1521686782461765888,  5.8030252,  6.0948205,  5.3384056,  0.7564149,NOT_AVAILABLE,      0,True, 50, 45,s0449.csv,OK,  1,   1.00,   0.03,   2.02
3702094687679734272,3702094687679734272,  8.9807882,  9.3164425,  8.4616003,  0.8548422,NOT_AVAILABLE,      0,True, 41, 41,s0450.csv,OK,  0,   1.02,   0.03,   2.62
1726095477354219648,1726095477354219648,  5.3174524,  5.3394737,  5.2517824,  0.0876913,NOT_AVAILABLE,      0,True, 30, 27,s0451.csv,OK,  0,   1.02,   0.06,   3.94
3689602277083844480,3689602277083844480,  7.8227482,  8.7021637,  6.8967948,  1.8053689,NOT_AVAILABLE,      0,True, 46, 44,s0452.csv,OK,  0,   1.03,   0.07,   1.93
3495820568233709952,3495820568233709952,  6.0887022,  6.2048426,  5.8447738,  0.3600688,NOT_AVAILABLE,      0,True, 21, 20,s0453.csv,VAR,  0,   1.02,   0.06,   5.14
3510294882898890880,3510294882898890880,  8.2253914,  8.5022945,  7.7487121,  0.7535825,NOT_AVAILABLE,      0,True, 30, 28,s0454.csv,BIN,  0,   1.02,   0.03,   1.51
3961622622026785152,3961622622026785152,  6.5470634,  7.1601171,  5.8028679,  1.3572493,NOT_AVAILABLE,      0,True, 47, 44,s0455.csv,C,  0,   0.99,   0.06,   1.62
1517698716348324992,1517698716348324992,  2.9043932,  3.1570334,  2.9376268,  0.2194066,NOT_AVAILABLE,      0,True, 27, 26,s0456.csv,SAT/VAR,  0,   1.31,   0.29,  16.41
1678945154579060608,1678945154579060608,  4.9423065,  5.6305614,  4.1440778,  1.4864836,NOT_AVAILABLE,      0,True, 31, 28,s0457.csv,OK,  0,   1.04,   0.05,   2.57
3940855699236632960,3940855699236632960,  6.0933862,  6.3146687,  5.7134161,  0.6012526,NOT_AVAILABLE,      0,True, 44, 39,s0458.csv,OK,  1,   1.01,   0.03,   1.38
3705213108816150272,3705213108816150272,  5.0922265,  8.4180584,  3.5217965,  4.8962622,VARIABLE,      0,True, 34, 33,s0459.csv,OK,  0,   1.23,   0.23,   3.06
3622819624439843072,3622819624439843072,  4.8242455,  5.3970375,  4.1198878,  1.2771497,NOT_AVAILABLE,      0,True, 18, 18,s0460.csv,OK,  1,   1.00,   0.04,   1.12
3629615946329315456,3629615946329315456,  4.4048052,  4.3602591,  4.3430576,  0.0172014,VARIABLE,      0,True, 28, 27,s0461.csv,DMS,  0,   1.04,   0.06,   4.49
3732696398384550400,3732696398384550400,  8.5643263,  8.8830366,  8.0580368,  0.8249998,NOT_AVAILABLE,      0,True, 48, 44,s0462.csv,OK,  1,   1.00,   0.02,   1.41
1460229442589223424,1460229442589223424,  4.0932789,  4.3876781,  3.6256194,  0.7620587,NOT_AVAILABLE,      0,True, 66, 66,s0463.csv,SAT,  0,   1.02,   0.03,   2.62
3511640513332581504,3511640513332581504,  4.8962994,  5.1451550,  4.4964962,  0.6486588,NOT_AVAILABLE,      0,True, 24, 22,s0464.csv,OK,  0,   1.02,   0.03,   1.63
3507245834075862528,3507245834075862528,  5.0767360,  5.5287638,  4.4629793,  1.0657845,NOT_AVAILABLE,      0,True, 43, 36,s0465.csv,OK,  1,   1.00,   0.04,   1.90
3608694473435819776,3608694473435819776,  9.3573513,  9.7780962,  8.7715693,  1.0065269,NOT_AVAILABLE,      0,True, 48, 47,s0467.csv,OK,  1,   1.00,   0.05,   1.97
3507879565090229888,3507879565090229888,  4.5325284,  4.9046731,  4.0062351,  0.8984380,NOT_AVAILABLE,      0,True, 35, 32,s0468.csv,Planet,  0,   1.02,   0.03,   1.36
6194563955869054848,6194563955869054848,  2.7765341,  3.5164533,  2.3616364,  1.1548169,NOT_AVAILABLE,      0,True, 25, 25,s0469.csv,SAT/BIN,  0,   1.02,   0.19,   4.01
3507882897984968320,3507882897984968320,  6.9827991,  7.1141558,  6.7302051,  0.3839507,NOT_AVAILABLE,      0,True, 31, 31,s0470.csv,OK,  0,   1.01,   0.05,   2.87
1447552314038395520,1447552314038395520,  7.5546184,  7.7740126,  7.1533871,  0.6206255,NOT_AVAILABLE,      1,True, 45, 42,s0471.csv,OK,  0,   0.99,   0.03,   2.44
3638205709122491264,3638205709122491264,  8.7513266,  9.3819847,  7.9876118,  1.3943729,NOT_AVAILABLE,      0,True, 42, 41,s0472.csv,VAR,  0,   1.03,   0.05,   1.35
1666126326468433280,1666126326468433280,  6.5490990,  6.7339687,  6.2156172,  0.5183516,NOT_AVAILABLE,      0,True, 38, 35,s0473.csv,OK,  1,   1.00,   0.03,   1.38
3740176925743994752,3740176925743994752,  4.7789707,  5.1444745,  4.2315621,  0.9129124,NOT_AVAILABLE,      0,True, 49, 46,s0474.csv,Planet,  0,   1.03,   0.03,   1.85
3637598641265071488,3637598641265071488,  7.1082773,  7.5111227,  6.5072041,  1.0039186,NOT_AVAILABLE,      0,True, 44, 35,s0475.csv,BIN,  0,   0.95,   0.45,   4.78
1444837860347893248,1444837860347893248,  5.8413682,  6.3328614,  5.1626205,  1.1702409,NOT_AVAILABLE,      0,True, 59, 58,s0476.csv,OK,  0,   0.98,   0.04,   1.18
3603949359207346048,3603949359207346048,  8.4302359,  9.1334581,  7.6144342,  1.5190239,NOT_AVAILABLE,      0,True, 37, 36,s0477.csv,ChP,  0,   0.97,   0.04,   2.53
3630092241022731136,3630092241022731136,  8.7372017,  9.4223547,  7.9244690,  1.4978857,NOT_AVAILABLE,      0,True, 43, 42,s0478.csv,VAR,  0,   1.00,   0.04,   1.10
1442169070750037760,1442169070750037760,  6.7892175,  7.0281057,  6.3875065,  0.6405993,NOT_AVAILABLE,      0,True, 69, 62,s0479.csv,BIN,  0,   1.00,   0.02,   1.53
1455929733649174528,1455929733649174528, 10.0286674,  9.9488239, 10.1609030, -0.2120790,NOT_AVAILABLE,      0,True, 56, 58,s0480.csv,OK,  1,   1.01,   0.05,   4.11
1561883759343666304,1561883759343666304,  3.7974348,  4.8964043,  2.8135579,  2.0828464,NOT_AVAILABLE,      0,True, 43, 42,s0481.csv,SAT/VAR,  0,   0.99,   0.07,   1.63
3724709133602630528,3724709133602630528,  6.0593686,  6.2646751,  5.6971040,  0.5675712,NOT_AVAILABLE,      0,True, 35, 35,s0482.csv,OK,  1,   1.01,   0.03,   1.68
3661492609484469504,3661492609484469504,  8.7757645,  9.4345608,  7.9957857,  1.4387751,NOT_AVAILABLE,      0,True, 54, 52,s0483.csv,OK,  0,   1.02,   0.06,   2.23
3634042477063383552,3634042477063383552,  7.6620417,  8.7379150,  6.6382375,  2.0996776,NOT_AVAILABLE,      0,True, 28, 28,s0484.csv,S,  0,   0.97,   0.07,   1.49
1244571953471006720,1244571953471006720,  4.3560209,  4.6089711,  3.9644880,  0.6444831,NOT_AVAILABLE,      0,True, 48, 47,s0485.csv,VAR/Planet,  0,   1.00,   0.03,   1.25
1671148277108755200,1671148277108755200,  3.5380037,  4.8525910,  2.5954881,  2.2571030,NOT_AVAILABLE,      0,True, 31, 31,s0486.csv,SAT,  0,   0.95,   0.12,   2.61
1459043241342371328,1459043241342371328,  3.7662876,  5.0276666,  2.7461317,  2.2815349,NOT_AVAILABLE,      0,True, 56, 56,s0487.csv,SAT,  0,   0.95,   0.11,   2.41
1244946371540479616,1244946371540479616,  2.5583582,  3.2581592,  2.3572321,  0.9009271,NOT_AVAILABLE,      0,True, 28, 28,s0488.csv,BIN,  0,   1.08,   0.35,   6.78
6178596431398791680,6178596431398791680, 10.3894758, 10.7430983,  9.8626070,  0.8804913,NOT_AVAILABLE,      0,True, 23, 23,s0490.csv,OK,  0,   1.04,   0.14,   9.44
1458016709798909952,1458016709798909952,  9.9282618, 10.1503687,  9.5386562,  0.6117125,NOT_AVAILABLE,      0,True, 72, 72,s0491.csv,OK,  0,   1.01,   0.02,   2.41
3723554268436602240,3723554268436602240,  5.8749599,  6.3974733,  5.1786690,  1.2188044,NOT_AVAILABLE,      0,True, 52, 53,s0493.csv,ChP,  0,   1.00,   0.02,   3.62
3724242219117947904,3724242219117947904,  6.1073637,  6.4560318,  5.5283275,  0.9277043,NOT_AVAILABLE,      0,True, 56, 53,s0494.csv,BIN,  0,   1.02,   0.03,   2.04
1667976701458958848,1667976701458958848,  3.6524229,  3.6570196,  3.6295071,  0.0275126,NOT_AVAILABLE,      0,True, 26, 27,s0495.csv,SAT/BIN,  0,   1.03,   0.05,   3.17
6301027158526567040,6301027158526567040,  6.8963647,  7.4530649,  6.1765289,  1.2765360,NOT_AVAILABLE,      0,True, 25, 23,s0496.csv,ChP,  0,   1.01,   0.02,   1.64
1505343882144388864,1505343882144388864,  3.7922480,  5.4850922,  2.6782765,  2.8068156,NOT_AVAILABLE,      0,True, 48, 45,s0497.csv,SAT,  0,   1.00,   0.14,   3.09
1511918411923627648,1511918411923627648,  8.4223070,  8.8910770,  7.7939377,  1.0971394,NOT_AVAILABLE,      0,True, 56, 55,s0498.csv,C,  0,   0.98,   0.04,   1.34
1478371380150987520,1478371380150987520,  5.7794409,  6.3931518,  5.0299768,  1.3631749,NOT_AVAILABLE,      0,True, 39, 36,s0499.csv,OK,  0,   1.02,   0.04,   1.07
3646061719703116032,3646061719703116032,  6.8605900,  7.2288351,  6.3205957,  0.9082394,NOT_AVAILABLE,      0,True, 21, 19,s0500.csv,OK,  0,   1.01,   0.03,   0.98
1226844321337777536,1226844321337777536,  5.2889762,  5.4951062,  4.9457755,  0.5493307,NOT_AVAILABLE,      0,True, 24, 23,s0504.csv,OK,  0,   1.01,   0.03,   1.63
3654035240588664960,3654035240588664960,  9.1614666,  9.8890133,  8.3351622,  1.5538511,NOT_AVAILABLE,      0,True, 25, 25,s0505.csv,ChP,  0,   1.00,   0.03,   1.89
1255848853963056128,1255848853963056128,  6.1236978,  6.3181429,  5.7812247,  0.5369182,NOT_AVAILABLE,      0,True, 33, 30,s0506.csv,OK,  0,   1.01,   0.03,   1.71
1256239111870681600,1256239111870681600,  4.3706260,  7.8426576,  2.9362445,  4.9064131,VARIABLE,      0,True, 34, 33,s0508.csv,SAT,  0,   1.17,   0.24,   3.26
1604859511344724864,1604859511344724864,  3.9172292,  4.1762862,  3.4793646,  0.6969216,NOT_AVAILABLE,      0,True, 38, 40,s0510.csv,SAT,  0,   1.03,   0.05,   2.51
1283756555019878528,1283756555019878528,  7.9291096,  8.4103251,  7.2783422,  1.1319828,NOT_AVAILABLE,      0,True, 64, 61,s0512.csv,OK,  1,   1.00,   0.03,   1.10
1603662211901473408,1603662211901473408,  5.3374009,  5.7915950,  4.7096267,  1.0819683,NOT_AVAILABLE,      0,True, 42, 39,s0514.csv,OK,  1,   1.00,   0.04,   2.76
1491593733326694912,1491593733326694912,  6.2005692,  6.5403895,  5.6854386,  0.8549509,NOT_AVAILABLE,      0,True, 51, 46,s0515.csv,OK,  0,   1.03,   0.04,   1.57
1235563517265388928,1235563517265388928,  9.6006470, 10.0097027,  9.0097694,  0.9999332,NOT_AVAILABLE,      2,True, 29, 27,s0516.csv,OK,  0,   1.01,   0.02,   1.97
1284257623084916480,1284257623084916480,  4.3419638,  4.5513854,  4.0113702,  0.5400152,NOT_AVAILABLE,      0,True, 64, 57,s0517.csv,OK,  0,   1.01,   0.03,   2.18
1172688357148006912,1172688357148006912,  8.7203655,  8.7002077,  8.7253046, -0.0250969,NOT_AVAILABLE,      0,True, 22, 21,s0519.csv,OK,  0,   1.01,   0.04,   2.20
3650718804281798912,3650718804281798912,  7.8486147,  8.2343750,  7.2919078,  0.9424672,NOT_AVAILABLE,      0,True, 22, 21,s0524.csv,Planet,  0,   1.00,   0.04,   1.14
1294674911643124096,1294674911643124096,  6.0523400,  6.2447214,  5.7091007,  0.5356207,NOT_AVAILABLE,      0,True, 46, 42,s0525.csv,OK,  1,   1.00,   0.03,   1.86
1606148310770764288,1606148310770764288,  7.5484657,  7.9563308,  6.9663219,  0.9900088,NOT_AVAILABLE,      0,True, 58, 54,s0529.csv,OK,  1,   1.00,   0.04,   1.67
6232511675556408320,6232511675556408320,  7.2492104,  8.3032341,  6.1522422,  2.1509919,VARIABLE,      0,True, 18, 18,s0531.csv,BIN,  0,   2.41,   1.02,   5.15
6232043867720079616,6232043867720079616,  8.3911448,  8.6918163,  7.8975177,  0.7942986,NOT_AVAILABLE,      0,True, 21, 19,s0534.csv,OK,  0,   1.01,   0.02,   1.78
1264797229346287744,1264797229346287744,  4.2181849,  5.0548062,  3.3397534,  1.7150528,NOT_AVAILABLE,      0,True, 53, 53,s0536.csv,OK,  0,   1.01,   0.04,   1.00
1275876252107941888,1275876252107941888,  8.7275190,  9.3954182,  7.9365087,  1.4589095,NOT_AVAILABLE,      0,True,111,111,s0538.csv,ChP,  0,   1.02,   0.03,   2.77
1262035427936249728,1262035427936249728,  7.5429392,  8.0237961,  6.8887696,  1.1350265,NOT_AVAILABLE,      0,True, 34, 32,s0539.csv,OK,  1,   1.00,   0.03,   1.40
1264630412816366720,1264630412816366720,  4.8022990,  5.0345430,  4.4395275,  0.5950155,NOT_AVAILABLE,      0,True, 61, 49,s0540.csv,OK,  1,   1.01,   0.03,   1.83
6307365499463905536,6307365499463905536,  9.1563625,  9.6234894,  8.5164080,  1.1070814,NOT_AVAILABLE,      0,True, 24, 24,s0542.csv,OK,  1,   1.00,   0.03,   1.65
6307374845312759552,6307374845312759552,  8.8276281,  9.2429018,  8.2307434,  1.0121584,NOT_AVAILABLE,      0,True, 24, 24,s0543.csv,OK,  1,   1.01,   0.03,   1.76
1645425614893967744,1645425614893967744,  5.0092583,  5.2925940,  4.5660295,  0.7265644,NOT_AVAILABLE,      0,True, 31, 27,s0545.csv,OK,  0,   1.02,   0.03,   1.45
1278391075717325312,1278391075717325312,  3.2112799,  3.8648219,  2.6367016,  1.2281203,NOT_AVAILABLE,      0,True, 42, 42,s0547.csv,SAT,  0,   1.02,   0.14,   3.67
6308173155178385152,6308173155178385152,  8.1318417,  8.0810385,  8.1793804, -0.0983419,NOT_AVAILABLE,      0,True, 26, 23,s0548.csv,BIN,  0,   1.02,   0.06,   4.78
1696798367260229376,1696798367260229376,  4.5566783,  5.2732506,  3.7445815,  1.5286691,NOT_AVAILABLE,      0,True, 25, 24,s0549.csv,Planet,  0,   1.04,   0.06,   2.05
1388904123294869760,1388904123294869760,  4.9114814,  5.8151560,  3.9728262,  1.8423297,NOT_AVAILABLE,      0,True, 35, 34,s0551.csv,OK,  0,   1.03,   0.09,   2.11
4420712604009198080,4420712604009198080,  7.9991961,  8.4935093,  7.3446946,  1.1488147,NOT_AVAILABLE,      0,True, 21, 22,s0552.csv,OK,  0,   0.98,   0.05,   1.28
1387349379494809600,1387349379494809600,  4.1502557,  4.3841233,  3.9367602,  0.4473631,NOT_AVAILABLE,      0,True, 31, 29,s0553.csv,DMS,  0,   1.01,   0.04,   2.87
1614731957531452544,1614731957531452544,  2.9729202,  3.7606664,  2.4086325,  1.3520339,NOT_AVAILABLE,      0,True, 43, 43,s0554.csv,SAT/VAR/Planet,  0,   1.07,   0.12,   2.27
1210681844007239040,1210681844007239040,  6.1168075,  6.4177327,  5.6493602,  0.7683725,NOT_AVAILABLE,      0,True, 31, 29,s0556.csv,OK,  0,   1.02,   0.03,   1.69
1278660249905353216,1278660249905353216,  4.9434419,  5.7130952,  4.0911098,  1.6219854,NOT_AVAILABLE,      0,True, 42, 41,s0557.csv,OK,  0,   1.03,   0.04,   1.42
1273423791421021568,1273423791421021568,  3.6044285,  3.7757733,  3.4258816,  0.3498917,NOT_AVAILABLE,      0,True, 74, 79,s0558.csv,SAT/VAR,  0,   1.01,   0.08,   4.53
1389780502781841536,1389780502781841536,  4.3609033,  5.2875195,  3.4130716,  1.8744478,NOT_AVAILABLE,      0,True, 32, 31,s0560.csv,OK,  0,   1.01,   0.06,   1.66
1707279775385990016,1707279775385990016,  4.3747611,  5.2489929,  3.4617591,  1.7872338,NOT_AVAILABLE,      1,True, 23, 24,s0561.csv,VAR,  0,   1.03,   0.06,   1.44
1389564345668389120,1389564345668389120,  4.9968581,  5.4675736,  4.3693204,  1.0982533,NOT_AVAILABLE,      0,True, 35, 33,s0565.csv,OK,  1,   1.00,   0.03,   1.53
1222932018450870144,1222932018450870144,  4.3782544,  4.7829895,  3.7978666,  0.9851229,NOT_AVAILABLE,      0,True,122,117,s0571.csv,VAR,  0,   1.01,   0.03,   1.94
1384195086792268800,1384195086792268800,  4.4242649,  4.7436700,  3.9592021,  0.7844679,NOT_AVAILABLE,      0,True, 32, 30,s0573.csv,OK,  0,   1.00,   0.03,   1.89
4426498680874318592,4426498680874318592,  8.5045052,  8.7024603,  8.1471939,  0.5552664,NOT_AVAILABLE,      0,True, 43, 46,s0574.csv,OK,  1,   1.00,   0.03,   2.01
1373540063205059712,1373540063205059712,  5.3565879,  5.5236201,  5.0283685,  0.4952517,NOT_AVAILABLE,      0,True, 39, 32,s0575.csv,OK,  0,   1.01,   0.03,   1.93
1193030490492925824,1193030490492925824,  3.6944261,  3.9963472,  3.2928677,  0.7034795,NOT_AVAILABLE,      0,True, 35, 34,s0576.csv,SAT,  0,   1.00,   0.04,   2.34
1323427759184545536,1323427759184545536,  5.2328000,  5.5536170,  4.7546616,  0.7989554,NOT_AVAILABLE,      0,True, 44, 36,s0579.csv,Planet,  0,   1.02,   0.03,   2.19
6243197588558179968,6243197588558179968, 11.2324076, 11.9002199, 10.4257631,  1.4744568,VARIABLE,      0,True, 48, 47,s0580.csv,VAR,  0,   1.01,   0.03,   0.99
1320255698202371072,1320255698202371072,  4.9541912,  4.9336658,  4.9889030, -0.0552373,NOT_AVAILABLE,      0,True, 50, 46,s0581.csv,BIN,  0,   1.00,   0.05,   3.25
